lastUpdated,title,url
" This page was last edited on 4 April 2022, at 18:56",[<Selector xpath='//h1/i/text()' data='Me1 vs Me2 Snooker with Richard Herring'>],https://en.wikipedia.org/wiki/Me1_vs_Me2_Snooker_with_Richard_Herring
" This page was last edited on 3 October 2022, at 23:07",,https://en.wikipedia.org/wiki/Sally_Phillips
" This page was last edited on 3 September 2022, at 12:16",,https://en.wikipedia.org/wiki/BBC_6Music
" This page was last edited on 12 June 2022, at 06:42",,https://en.wikipedia.org/wiki/Kelly_Marcel
" This page was last edited on 14 October 2022, at 05:11",,https://en.wikipedia.org/wiki/Julia_Sawalha
" This page was last edited on 10 January 2022, at 11:03", (radio show),https://en.wikipedia.org/wiki/Banter_(radio_show)
" This page was last edited on 13 August 2021, at 04:46",,https://en.wikipedia.org/wiki/Scope_(charity)
" This page was last edited on 12 October 2022, at 06:10",,https://en.wikipedia.org/wiki/Institut_Fran%C3%A7ais
" This page was last edited on 30 September 2022, at 09:11",,https://en.wikipedia.org/wiki/Pro_Helvetia
" This page was last edited on 2 October 2022, at 23:18",,https://en.wikipedia.org/wiki/BBC_2
" This page was last edited on 30 July 2022, at 04:46",,https://en.wikipedia.org/wiki/Religious_exclusivism
" This page was last edited on 16 October 2022, at 11:35",,https://en.wikipedia.org/wiki/Sky_1
" This page was last edited on 17 October 2022, at 07:34",,https://en.wikipedia.org/wiki/British_Council
" This page was last edited on 24 February 2022, at 00:46",,https://en.wikipedia.org/wiki/Ukrainian_Institute
" This page was last edited on 8 October 2022, at 19:35",,https://en.wikipedia.org/wiki/BBC_1
lastUpdated,title,url
" This page was last edited on 22 September 2022, at 07:42",,https://en.wikipedia.org/wiki/Kevin_Bacon
" This page was last edited on 6 October 2022, at 17:02",,https://en.wikipedia.org/wiki/Hollywood_Walk_of_Fame
" This page was last edited on 12 June 2022, at 14:34",,https://en.wikipedia.org/wiki/Kevin_Bacon_(disambiguation)
" This page was last edited on 2 March 2021, at 15:35",,https://en.wikipedia.org/wiki/SixDegrees.org
" This page was last edited on 20 October 2022, at 15:08",,https://en.wikipedia.org/wiki/Kevin_Bacon_filmography
" This page was last edited on 19 October 2022, at 08:02",,https://en.wikipedia.org/wiki/Six_Degrees_of_Kevin_Bacon
" This page was last edited on 16 October 2022, at 07:40",,https://en.wikipedia.org/wiki/Kyra_Sedgwick
" This page was last edited on 19 October 2022, at 20:02",,https://en.wikipedia.org/wiki/Academy_Award
" This page was last edited on 24 September 2022, at 08:41",,https://en.wikipedia.org/wiki/EE_Limited
" This page was last edited on 7 August 2022, at 20:49", (TV series),https://en.wikipedia.org/wiki/I_Love_Dick_(TV_series)
" This page was last edited on 13 May 2022, at 15:50",,https://en.wikipedia.org/wiki/Golden_Globe_Award_for_Best_Actor_%E2%80%93_Television_Series_Musical_or_Comedy
" This page was last edited on 6 September 2022, at 12:19",,https://en.wikipedia.org/wiki/Streaming_television
" This page was last edited on 24 September 2022, at 18:16",,https://en.wikipedia.org/wiki/Primetime_Emmy_Award
" This page was last edited on 20 October 2022, at 21:15",,"https://en.wikipedia.org/wiki/Philadelphia,_Pennsylvania"
" This page was last edited on 26 September 2022, at 22:43",,https://en.wikipedia.org/wiki/Screen_Actors_Guild_Award
" This page was last edited on 27 June 2022, at 04:28",,https://en.wikipedia.org/wiki/Trove_(identifier)
" This page was last edited on 25 June 2021, at 19:17",,https://en.wikipedia.org/wiki/SUDOC_(identifier)
" This page was last edited on 21 October 2022, at 18:27",[<Selector xpath='//h1/i/text()' data='The Guardian'>],https://en.wikipedia.org/wiki/The_Guardian
" This page was last edited on 5 October 2022, at 19:27",,https://en.wikipedia.org/wiki/Main_Page
" This page was last edited on 18 October 2022, at 04:00",,https://en.wikipedia.org/wiki/MBA_(identifier)
" This page was last edited on 19 October 2022, at 12:54",,https://en.wikipedia.org/wiki/Short_film
" This page was last edited on 27 January 2022, at 02:50",,https://en.wikipedia.org/wiki/RERO_(identifier)
" This page was last edited on 10 October 2022, at 07:38",,https://en.wikipedia.org/wiki/VIAF_(identifier)
" This page was last edited on 21 July 2022, at 10:44",,https://en.wikipedia.org/wiki/Jack_Swigert
" This page was last edited on 6 October 2022, at 10:46",,https://en.wikipedia.org/wiki/Entertainment_industry
" This page was last edited on 23 September 2022, at 20:44", (film),https://en.wikipedia.org/wiki/Nomadland_(film)
" This page was last edited on 18 October 2022, at 23:54", (film),https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film)
" This page was last edited on 21 October 2022, at 00:22", (film),https://en.wikipedia.org/wiki/Belfast_(film)
" This page was last edited on 22 September 2022, at 01:52",,https://en.wikipedia.org/wiki/New_York_Skyride
" This page was last edited on 20 October 2022, at 14:14",,https://en.wikipedia.org/wiki/Wi-Fi
" This page was last edited on 21 October 2022, at 02:40",,https://en.wikipedia.org/wiki/California
" This page was last edited on 21 October 2022, at 13:49",,https://en.wikipedia.org/wiki/Kenneth_Branagh
" This page was last edited on 18 September 2022, at 23:01",,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Original_Screenplay
" This page was last edited on 12 August 2022, at 23:16",,https://en.wikipedia.org/wiki/Jane_Campion
" This page was last edited on 17 October 2022, at 19:43",,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Director
" This page was last edited on 12 October 2022, at 23:29",,https://en.wikipedia.org/wiki/Minimum_wage
" This page was last edited on 28 August 2022, at 15:50",,https://en.wikipedia.org/wiki/Congressional_Research_Service
" This page was last edited on 11 October 2022, at 02:18",,https://en.wikipedia.org/wiki/List_of_U.S._states_by_GDP_per_capita
" This page was last edited on 7 October 2022, at 00:09",,https://en.wikipedia.org/wiki/Grapes
" This page was last edited on 24 September 2022, at 19:28",,https://en.wikipedia.org/wiki/Poverty_in_the_United_States
" This page was last edited on 6 October 2022, at 14:36",,https://en.wikipedia.org/wiki/Migrant_worker
" This page was last edited on 19 October 2022, at 12:48",,https://en.wikipedia.org/wiki/Appalachia
" This page was last edited on 27 July 2022, at 14:03",,https://en.wikipedia.org/wiki/Cream
" This page was last edited on 21 October 2022, at 07:57",,https://en.wikipedia.org/wiki/United_States_Department_of_Agriculture
" This page was last edited on 27 September 2022, at 02:37",,"https://en.wikipedia.org/wiki/San_Simeon,_California"
" This page was last edited on 9 April 2020, at 18:42",,https://en.wikipedia.org/wiki/California_unemployment_statistics
" This page was last edited on 13 October 2022, at 22:24",,https://en.wikipedia.org/wiki/Almonds
" This page was last edited on 11 September 2022, at 22:58",,https://en.wikipedia.org/wiki/Hearst_Castle
" This page was last edited on 6 October 2022, at 12:20",,https://en.wikipedia.org/wiki/Milk
" This page was last edited on 6 October 2022, at 17:40",,https://en.wikipedia.org/wiki/Economy_of_South_America
" This page was last edited on 7 October 2022, at 20:37",,"https://en.wikipedia.org/wiki/Santa_Paula,_California"
" This page was last edited on 28 May 2022, at 09:25",,https://en.wikipedia.org/wiki/Milk_line
" This page was last edited on 21 September 2022, at 12:42",,https://en.wikipedia.org/wiki/Operation_Flood
" This page was last edited on 15 August 2022, at 17:55",,https://en.wikipedia.org/wiki/List_of_dairy_products
" This page was last edited on 21 October 2022, at 09:19",,https://en.wikipedia.org/wiki/Human_breast_milk
" This page was last edited on 17 May 2022, at 15:11",,https://en.wikipedia.org/wiki/Health_mark
" This page was last edited on 19 October 2022, at 05:03",,https://en.wikipedia.org/wiki/List_of_national_drinks
" This page was last edited on 8 August 2022, at 06:09",,https://en.wikipedia.org/wiki/Oat_milk
" This page was last edited on 8 September 2022, at 04:51",,https://en.wikipedia.org/wiki/Bovine_Meat_and_Milk_Factors
" This page was last edited on 4 August 2022, at 17:55",,https://en.wikipedia.org/wiki/Milk_borne_diseases
" This page was last edited on 20 October 2022, at 09:26",[<Selector xpath='//h1/i/text()' data='Halakha'>],https://en.wikipedia.org/wiki/Halakha
" This page was last edited on 22 September 2022, at 18:07",[<Selector xpath='//h1/i/text()' data='Chalav Yisrael'>],https://en.wikipedia.org/wiki/Chalav_Yisrael
" This page was last edited on 15 October 2022, at 13:33",,https://en.wikipedia.org/wiki/Elephant_seals
" This page was last edited on 6 September 2022, at 18:24",,https://en.wikipedia.org/wiki/Blocked_milk_duct
" This page was last edited on 16 February 2021, at 22:14",,https://en.wikipedia.org/wiki/Babcock_test
" This page was last edited on 21 September 2022, at 18:53",,https://en.wikipedia.org/wiki/Feral_cats
" This page was last edited on 12 June 2022, at 06:09",[<Selector xpath='//h1/i/text()' data='On Food and Cooking'>],https://en.wikipedia.org/wiki/On_Food_and_Cooking
" This page was last edited on 17 October 2022, at 17:12",,https://en.wikipedia.org/wiki/Tabla
" This page was last edited on 26 June 2022, at 23:16",,https://en.wikipedia.org/wiki/Temple_dance
" This page was last edited on 16 August 2022, at 12:54",,https://en.wikipedia.org/wiki/Firewalking
" This page was last edited on 15 September 2022, at 06:22",,https://en.wikipedia.org/wiki/Hindu_iconography
" This page was last edited on 9 October 2022, at 10:04",,https://en.wikipedia.org/wiki/Sanskara_(rite_of_passage)
" This page was last edited on 27 September 2022, at 09:58",,https://en.wikipedia.org/wiki/Western_gull
" This page was last edited on 10 October 2022, at 11:15",,https://en.wikipedia.org/wiki/Amrita_Patel
" This page was last edited on 16 October 2022, at 03:22",,https://en.wikipedia.org/wiki/South-eastern_Europe
" This page was last edited on 20 October 2022, at 00:38",,https://en.wikipedia.org/wiki/Ayran
" This page was last edited on 20 October 2022, at 22:36",,https://en.wikipedia.org/wiki/Balkans
" This page was last edited on 9 October 2022, at 12:19",,https://en.wikipedia.org/wiki/Tulsi_Vivah
" This page was last edited on 20 October 2022, at 18:29",,https://en.wikipedia.org/wiki/Turkish_cuisine
" This page was last edited on 24 August 2022, at 11:06",,https://en.wikipedia.org/wiki/Acidophiline
" This page was last edited on 28 June 2022, at 20:13",[<Selector xpath='//h1/i/text()' data='Streptococcus thermophilus'>],https://en.wikipedia.org/wiki/Streptococcus_thermophilus
" This page was last edited on 17 April 2022, at 17:21",,https://en.wikipedia.org/wiki/Caudle
" This page was last edited on 3 August 2022, at 14:09",,https://en.wikipedia.org/wiki/Phosphoprotein
" This page was last edited on 18 October 2022, at 13:12",,https://en.wikipedia.org/wiki/Egg_yolk
" This page was last edited on 16 September 2022, at 20:45",,https://en.wikipedia.org/wiki/Cr%C3%A8me_anglaise
" This page was last edited on 15 September 2022, at 13:59",,https://en.wikipedia.org/wiki/Cream_cheese
" This page was last edited on 18 October 2022, at 15:50",,https://en.wikipedia.org/wiki/Camels
" This page was last edited on 17 October 2022, at 21:03",,https://en.wikipedia.org/wiki/USSR
" This page was last edited on 11 October 2022, at 06:22",,https://en.wikipedia.org/wiki/Cow
" This page was last edited on 12 October 2022, at 17:33",,https://en.wikipedia.org/wiki/Shraavana
" This page was last edited on 4 September 2022, at 12:10",,https://en.wikipedia.org/wiki/Menarche
" This page was last edited on 2 October 2022, at 16:34",[<Selector xpath='//h1/i/text()' data='Brahmacharya'>],https://en.wikipedia.org/wiki/Brahmacharya
" This page was last edited on 16 April 2022, at 22:17",,https://en.wikipedia.org/wiki/Mangal_(barbecue)
" This page was last edited on 19 October 2022, at 12:50",,https://en.wikipedia.org/wiki/Doner_kebap
" This page was last edited on 30 May 2022, at 12:25",,https://en.wikipedia.org/wiki/Ritusuddhi
" This page was last edited on 1 October 2022, at 08:25",,https://en.wikipedia.org/wiki/Cypriot_cuisine
" This page was last edited on 19 October 2022, at 20:42",,https://en.wikipedia.org/wiki/Albanian_cuisine
" This page was last edited on 6 October 2022, at 16:21",,https://en.wikipedia.org/wiki/Mesopotamian_cuisine
" This page was last edited on 7 March 2022, at 15:17",,https://en.wikipedia.org/wiki/Magha_(month)
" This page was last edited on 27 August 2022, at 00:38",,https://en.wikipedia.org/wiki/Turkmen_cuisine
" This page was last edited on 11 October 2022, at 17:10",[<Selector xpath='//h1/i/text()' data='Cornus mas'>],https://en.wikipedia.org/wiki/Cornelian_cherry
" This page was last edited on 20 October 2022, at 05:46",,https://en.wikipedia.org/wiki/Sherbet_(Middle_Eastern_drink)
" This page was last edited on 18 August 2022, at 10:14",,https://en.wikipedia.org/wiki/Armenian_cuisine
" This page was last edited on 22 August 2022, at 14:38",,https://en.wikipedia.org/wiki/Leblebi
" This page was last edited on 16 October 2022, at 16:07",,https://en.wikipedia.org/wiki/Sahlep
" This page was last edited on 18 October 2022, at 15:28",,https://en.wikipedia.org/wiki/Green_Bean
" This page was last edited on 3 September 2022, at 02:28",,https://en.wikipedia.org/wiki/Rabbit_Stew
" This page was last edited on 12 July 2022, at 16:49",,https://en.wikipedia.org/wiki/Bibliography_of_Albania
" This page was last edited on 19 October 2022, at 20:42",,https://en.wikipedia.org/wiki/Pite_(food)
" This page was last edited on 7 October 2022, at 00:36",,https://en.wikipedia.org/wiki/Rice_Pudding
" This page was last edited on 11 October 2022, at 04:20",,https://en.wikipedia.org/wiki/Olivier_salad
" This page was last edited on 17 October 2022, at 21:44",,https://en.wikipedia.org/wiki/Kukurec
" This page was last edited on 21 October 2022, at 21:05",,https://en.wikipedia.org/wiki/Cham_Albanians
" This page was last edited on 9 September 2018, at 09:06",,https://en.wikipedia.org/wiki/Copyright_law_of_Albania
" This page was last edited on 26 July 2022, at 05:00",,https://en.wikipedia.org/wiki/Albanian_passport
" This page was last edited on 10 April 2022, at 15:28",,https://en.wikipedia.org/wiki/Epitaph_of_Gllavenica
" This page was last edited on 14 October 2022, at 17:17",,https://en.wikipedia.org/wiki/Coat_of_arms_of_Albania
" This page was last edited on 15 June 2022, at 21:07",,https://en.wikipedia.org/wiki/Smoking_in_Albania
" This page was last edited on 14 October 2022, at 07:57",,https://en.wikipedia.org/wiki/Public_holidays_in_Albania
" This page was last edited on 21 October 2022, at 19:41",,https://en.wikipedia.org/wiki/List_of_Albanian_flags
" This page was last edited on 2 March 2019, at 18:04",,https://en.wikipedia.org/wiki/K._P._Prabhakaran_Nair
" This page was last edited on 18 September 2022, at 17:27",,"https://en.wikipedia.org/wiki/Orders,_decorations_and_medals_of_Albania"
" This page was last edited on 4 May 2021, at 16:36",,https://en.wikipedia.org/wiki/Arpi
" This page was last edited on 18 June 2022, at 17:56",,https://en.wikipedia.org/wiki/Ararat_(disambiguation)
" This page was last edited on 2 September 2022, at 19:50",,https://en.wikipedia.org/wiki/Smoking_room
" This page was last edited on 18 June 2022, at 20:36",,https://en.wikipedia.org/wiki/Smoking_pipe
" This page was last edited on 10 August 2022, at 02:11",,https://en.wikipedia.org/wiki/Smoking_jacket
" This page was last edited on 9 October 2022, at 12:14",,https://en.wikipedia.org/wiki/Tobacco_pipe
" This page was last edited on 11 October 2022, at 22:19",,https://en.wikipedia.org/wiki/Tobacco_smoking
" This page was last edited on 29 July 2022, at 16:20",,https://en.wikipedia.org/wiki/Nicotine_marketing
" This page was last edited on 25 September 2022, at 12:58",,https://en.wikipedia.org/wiki/Tobacco_industry
" This page was last edited on 9 March 2022, at 15:47",,https://en.wikipedia.org/wiki/Tobacco_bowdlerization
" This page was last edited on 30 August 2022, at 03:53",,https://en.wikipedia.org/wiki/History_of_smoking
" This page was last edited on 19 October 2022, at 07:59",,https://en.wikipedia.org/wiki/Smoking_fetishism
" This page was last edited on 2 July 2022, at 23:59",,https://en.wikipedia.org/wiki/Chain_smoking
" This page was last edited on 22 July 2022, at 00:37",,https://en.wikipedia.org/wiki/Smokeasy
" This page was last edited on 20 June 2022, at 20:28",,https://en.wikipedia.org/wiki/Smoking_in_association_football
" This page was last edited on 24 July 2022, at 18:33",,https://en.wikipedia.org/wiki/Smoking_ban_in_England
" This page was last edited on 1 October 2022, at 17:56",,https://en.wikipedia.org/wiki/List_of_countries_by_tobacco_consumption
" This page was last edited on 9 April 2022, at 15:02",,https://en.wikipedia.org/wiki/Loi_%C3%89vin
" This page was last edited on 8 October 2022, at 22:00",,https://en.wikipedia.org/wiki/Albania_under_Italy
" This page was last edited on 15 October 2022, at 08:33",,https://en.wikipedia.org/wiki/Roma_people_of_Greece
" This page was last edited on 16 October 2022, at 12:44",,https://en.wikipedia.org/wiki/Huarache_(food)
" This page was last edited on 29 September 2022, at 22:00",,https://en.wikipedia.org/wiki/Gordita
" This page was last edited on 2 October 2022, at 19:30",,https://en.wikipedia.org/wiki/Duros_(food)
" This page was last edited on 16 October 2022, at 13:46",,https://en.wikipedia.org/wiki/Protectorate
" This page was last edited on 3 July 2021, at 17:59",,https://en.wikipedia.org/wiki/Doblada_(Mexican_cuisine)
" This page was last edited on 16 October 2022, at 00:34",,https://en.wikipedia.org/wiki/Cigar
" This page was last edited on 9 October 2022, at 12:14",,https://en.wikipedia.org/wiki/Smoking_pipe_(tobacco)
" This page was last edited on 4 June 2022, at 01:31",,https://en.wikipedia.org/wiki/Tailcoat
" This page was last edited on 16 October 2022, at 13:02",,https://en.wikipedia.org/wiki/Corunda
" This page was last edited on 4 June 2022, at 01:31",,https://en.wikipedia.org/wiki/Dress_coat
" This page was last edited on 21 October 2022, at 19:26",,https://en.wikipedia.org/wiki/Edward_VII
" This page was last edited on 30 March 2022, at 03:04",,https://en.wikipedia.org/wiki/Pedal_pushers
" This page was last edited on 29 August 2022, at 08:37",,https://en.wikipedia.org/wiki/List_of_Taiwanese_flags
" This page was last edited on 4 June 2022, at 07:11",,https://en.wikipedia.org/wiki/List_of_Togolese_flags
" This page was last edited on 25 June 2022, at 21:57",,https://en.wikipedia.org/wiki/List_of_Thai_flags
" This page was last edited on 22 May 2022, at 21:01",,https://en.wikipedia.org/wiki/List_of_Tanzanian_flags
" This page was last edited on 9 October 2022, at 19:39",,https://en.wikipedia.org/wiki/Dinner_jacket
" This page was last edited on 5 August 2022, at 15:02",,https://en.wikipedia.org/wiki/Parachute_pants
" This page was last edited on 7 August 2022, at 12:26",,https://en.wikipedia.org/wiki/Flags_and_arms_of_cantons_of_Switzerland
" This page was last edited on 22 April 2022, at 20:50",,https://en.wikipedia.org/wiki/Gourma_Province
" This page was last edited on 26 June 2022, at 00:48",,https://en.wikipedia.org/wiki/Gwandu
" This page was last edited on 20 September 2022, at 23:22",,https://en.wikipedia.org/wiki/German_Samoa
" This page was last edited on 19 October 2022, at 21:54",,https://en.wikipedia.org/wiki/Ruanda-Urundi
" This page was last edited on 21 October 2022, at 21:37",,https://en.wikipedia.org/wiki/Denmark_in_World_War_II
" This page was last edited on 9 October 2022, at 12:23",,https://en.wikipedia.org/wiki/Sikkim
" This page was last edited on 4 May 2022, at 10:07",,https://en.wikipedia.org/wiki/Alofi_Island
" This page was last edited on 21 October 2022, at 17:40",,https://en.wikipedia.org/wiki/Kingdom_of_Bhutan
" This page was last edited on 16 October 2022, at 08:03",,https://en.wikipedia.org/wiki/North_Solomon_Islands
" This page was last edited on 9 October 2022, at 05:00",,https://en.wikipedia.org/wiki/Wituland
" This page was last edited on 14 October 2022, at 06:50",,https://en.wikipedia.org/wiki/German_South_West_Africa
" This page was last edited on 20 October 2022, at 15:01",,https://en.wikipedia.org/wiki/German_New_Guinea
" This page was last edited on 19 September 2022, at 20:17",,https://en.wikipedia.org/wiki/List_of_former_German_colonies
" This page was last edited on 26 August 2022, at 11:31",,https://en.wikipedia.org/wiki/Futuna_(Wallis_and_Futuna)
" This page was last edited on 13 June 2022, at 06:21",,https://en.wikipedia.org/wiki/Amy_Vanderbilt
" This page was last edited on 19 July 2022, at 10:31",,https://en.wikipedia.org/wiki/Alo_(Wallis_and_Futuna)
" This page was last edited on 3 August 2022, at 01:28",,https://en.wikipedia.org/wiki/Seabourn_Cruise_Line
" This page was last edited on 3 October 2022, at 15:59",,https://en.wikipedia.org/wiki/Dress_uniform
lastUpdated,title,url
" This page was last edited on 22 September 2022, at 07:42",,https://en.wikipedia.org/wiki/Kevin_Bacon
" This page was last edited on 14 July 2022, at 08:53",,https://en.wikipedia.org/wiki/Glory_Van_Scott
" This page was last edited on 20 October 2022, at 21:15",,https://en.wikipedia.org/wiki/Philadelphia
" This page was last edited on 10 July 2022, at 10:03",,https://en.wikipedia.org/wiki/Nancy_Mills
" This page was last edited on 4 October 2022, at 07:19",,https://en.wikipedia.org/wiki/Julia_R._Masterman_High_School
" This page was last edited on 17 September 2022, at 03:01",,https://en.wikipedia.org/wiki/Pennsylvania_Governor%27s_School_for_the_Arts
" This page was last edited on 27 September 2022, at 15:47",,https://en.wikipedia.org/wiki/Circle_in_the_Square
" This page was last edited on 18 October 2022, at 10:44", (magazine),https://en.wikipedia.org/wiki/Cosmopolitan_(magazine)
" This page was last edited on 19 October 2022, at 17:50",,https://en.wikipedia.org/wiki/Bucknell_University
" This page was last edited on 2 March 2021, at 15:35",,https://en.wikipedia.org/wiki/SixDegrees.org
" This page was last edited on 24 September 2022, at 08:41",,https://en.wikipedia.org/wiki/EE_Limited
" This page was last edited on 19 October 2022, at 08:02",,https://en.wikipedia.org/wiki/Six_Degrees_of_Kevin_Bacon
" This page was last edited on 6 October 2022, at 17:02",,https://en.wikipedia.org/wiki/Hollywood_Walk_of_Fame
" This page was last edited on 25 June 2021, at 19:17",,https://en.wikipedia.org/wiki/SUDOC_(identifier)
" This page was last edited on 27 January 2022, at 02:50",,https://en.wikipedia.org/wiki/RERO_(identifier)
" This page was last edited on 27 June 2022, at 04:28",,https://en.wikipedia.org/wiki/Trove_(identifier)
" This page was last edited on 13 May 2022, at 15:50",,https://en.wikipedia.org/wiki/Golden_Globe_Award_for_Best_Actor_%E2%80%93_Television_Series_Musical_or_Comedy
" This page was last edited on 5 October 2022, at 19:27",,https://en.wikipedia.org/wiki/Main_Page
" This page was last edited on 19 October 2022, at 20:02",,https://en.wikipedia.org/wiki/Academy_Award
" This page was last edited on 7 October 2022, at 23:04",,https://en.wikipedia.org/wiki/Emmett_Till
" This page was last edited on 21 October 2022, at 18:27",[<Selector xpath='//h1/i/text()' data='The Guardian'>],https://en.wikipedia.org/wiki/The_Guardian
